﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260918,0053  ,8,3,148000,1.41
20260918,0053  ,9,2,129000,1.22
20260918,0053  ,10,2,290000,2.76
20260918,0053  ,11,3,840642,8.01
20260918,0053  ,12,1,481240,4.58
20260918,0053  ,13,0,0,0.00
20260918,0053  ,14,0,0,0.00
20260918,0053  ,15,2,4758000,45.36
20260918,0053  ,16,0,0,0.00
20260918,0053  ,17,7311,10488000,100.00
20260918,0055  ,1,7338,1444762,1.68
20260918,0055  ,2,7034,14504702,16.93
20260918,0055  ,3,1103,8635365,10.08
20260918,0055  ,4,296,3745588,4.37
20260918,0055  ,5,198,3665597,4.27
20260918,0055  ,6,138,3516342,4.10
20260918,0055  ,7,54,1889652,2.20
20260918,0055  ,8,36,1685912,1.96
20260918,0055  ,9,60,4117020,4.80
20260918,0055  ,10,28,3548236,4.14
20260918,0055  ,11,17,4676018,5.45
20260918,0055  ,12,9,4165592,4.86
20260918,0055  ,13,5,3444760,4.02
20260918,0055  ,14,0,0,0.00
20260918,0055  ,15,3,26614454,31.07
20260918,0055  ,16,0,0,0.00
20260918,0055  ,17,16319,85654000,100.00
20260918,0056  ,1,378571,108201598,0.76
20260918,0056  ,2,770408,1795154651,12.76
20260918,0056  ,3,222344,1717288222,12.21
20260918,0056  ,4,95192,1201700774,8.54
20260918,0056  ,5,56559,1024246434,7.28
20260918,0056  ,6,54183,1364185000,9.70
20260918,0056  ,7,26006,919609775,6.54
20260918,0056  ,8,15926,733964140,5.22
20260918,0056  ,9,26273,1849610777,13.15
20260918,0056  ,10,8528,1157288912,8.23
20260918,0056  ,11,2101,571785556,4.06
20260918,0056  ,12,385,188843265,1.34
20260918,0056  ,13,132,91520427,0.65
20260918,0056  ,14,54,49402835,0.35
20260918,0056  ,15,157,1285235634,9.14
20260918,0056  ,16,1,4000,0.00
20260918,0056  ,17,1656819,14058034000,100.00
20260918,0057  ,1,3488,243718,15.96
20260918,0057  ,2,132,257350,16.85
20260918,0057  ,3,10,77831,5.09
20260918,0057  ,4,8,101100,6.62
20260918,0057  ,5,1,20000,1.30
20260918,0057  ,6,3,77001,5.04
20260918,0057  ,7,1,32000,2.09
20260918,0057  ,8,0,0,0.00
20260918,0057  ,9,2,133000,8.70
20260918,0057  ,10,4,585000,38.31
20260918,0057  ,11,0,0,0.00
20260918,0057  ,12,0,0,0.00
20260918,0057  ,13,0,0,0.00
20260918,0057  ,14,0,0,0.00
20260918,0057  ,15,0,0,0.00
20260918,0057  ,16,0,0,0.00
20260918,0057  ,17,3649,1527000,100.00
20260918,0061  ,1,695,183493,0.19
20260918,0061  ,2,3304,7738763,8.05
20260918,0061  ,3,841,6928282,7.20
20260918,0061  ,4,289,3808404,3.96
20260918,0061  ,5,224,4219967,4.39
20260918,0061  ,6,213,5522458,5.74
20260918,0061  ,7,97,3545171,3.68
20260918,0061  ,8,82,3811649,3.96
20260918,0061  ,9,141,10692621,11.12
20260918,0061  ,10,59,7802000,8.11
20260918,0061  ,11,36,9985893,10.38
20260918,0061  ,12,10,5091000,5.29
20260918,0061  ,13,6,4119000,4.28
20260918,0061  ,14,1,898299,0.93
20260918,0061  ,15,5,21769000,22.64
20260918,0061  ,16,0,0,0.00
20260918,0061  ,17,6003,96116000,100.00
20260918,006201,1,2997,330481,1.44
20260918,006201,2,1853,3861232,16.82
20260918,006201,3,287,2244148,9.78
20260918,006201,4,102,1311700,5.71
20260918,006201,5,58,1080653,4.70
20260918,006201,6,37,954334,4.15
20260918,006201,7,15,537999,2.34
20260918,006201,8,10,458929,2.00
20260918,006201,9,6,406000,1.76
20260918,006201,10,3,339000,1.47
20260918,006201,11,1,260000,1.13
20260918,006201,12,5,2466824,10.75
20260918,006201,13,0,0,0.00
20260918,006201,14,0,0,0.00
20260918,006201,15,3,8694700,37.89
20260918,006201,16,0,0,0.00
20260918,006201,17,5377,22946000,100.00
20260918,006203,1,3489,256585,2.51
20260918,006203,2,338,584313,5.71
20260918,006203,3,29,223990,2.19
20260918,006203,4,6,81100,0.79
20260918,006203,5,10,172600,1.68
20260918,006203,6,3,82000,0.80
20260918,006203,7,1,35000,0.34
20260918,006203,8,0,0,0.00
20260918,006203,9,2,143476,1.40
20260918,006203,10,0,0,0.00
20260918,006203,11,3,1026000,10.04
20260918,006203,12,1,500000,4.89
20260918,006203,13,0,0,0.00
20260918,006203,14,1,1000000,9.78
20260918,006203,15,3,6112936,59.82
20260918,006203,16,0,0,0.00
20260918,006203,17,3886,10218000,100.00
20260918,006204,1,862,118776,7.91
20260918,006204,2,260,458023,30.53
20260918,006204,3,15,105076,7.00
20260918,006204,4,3,39488,2.63
20260918,006204,5,3,56174,3.74
20260918,006204,6,2,54000,3.60
20260918,006204,7,0,0,0.00
20260918,006204,8,1,43000,2.86
20260918,006204,9,2,127892,8.52
20260918,006204,10,2,279000,18.60
20260918,006204,11,1,218571,14.57
20260918,006204,12,0,0,0.00
20260918,006204,13,0,0,0.00
20260918,006204,14,0,0,0.00
20260918,006204,15,0,0,0.00
20260918,006204,16,0,0,0.00
20260918,006204,17,1151,1500000,100.00
20260918,006205,1,3026,949845,1.01
20260918,006205,2,3890,8836791,9.45
20260918,006205,3,887,6809217,7.28
20260918,006205,4,319,4012364,4.29
20260918,006205,5,202,3682005,3.94
20260918,006205,6,171,4282957,4.58
20260918,006205,7,80,2839198,3.03
20260918,006205,8,44,2079279,2.22
20260918,006205,9,109,7720016,8.26
20260918,006205,10,45,6443213,6.89
20260918,006205,11,11,3079563,3.29
20260918,006205,12,9,4393190,4.70
20260918,006205,13,8,5589000,5.98
20260918,006205,14,2,1891000,2.02
20260918,006205,15,7,30831362,32.99
20260918,006205,16,0,0,0.00
20260918,006205,17,8810,93439000,100.00
20260918,006206,1,784,206760,0.77
20260918,006206,2,1488,3366256,12.57
20260918,006206,3,386,3015055,11.25
20260918,006206,4,127,1638426,6.11
20260918,006206,5,93,1731567,6.46
20260918,006206,6,74,1936774,7.23
20260918,006206,7,46,1679678,6.27
20260918,006206,8,29,1394613,5.20
20260918,006206,9,32,2437383,9.10
20260918,006206,10,14,1992323,7.44
20260918,006206,11,6,1670121,6.23
20260918,006206,12,0,0,0.00
20260918,006206,13,0,0,0.00
20260918,006206,14,3,2715044,10.13
20260918,006206,15,1,2994000,11.18
20260918,006206,16,0,0,0.00
20260918,006206,17,3083,26778000,100.00
20260918,006207,1,307,73394,0.35
20260918,006207,2,807,1862851,8.91
20260918,006207,3,189,1546504,7.40
20260918,006207,4,79,996511,4.76
20260918,006207,5,68,1262243,6.04
20260918,006207,6,50,1364849,6.53
20260918,006207,7,19,670000,3.20
20260918,006207,8,17,797648,3.81
20260918,006207,9,37,2803000,13.41
20260918,006207,10,19,2834876,13.56
20260918,006207,11,14,4285124,20.51
20260918,006207,12,2,1032000,4.93
20260918,006207,13,2,1363000,6.52
20260918,006207,14,0,0,0.00
20260918,006207,15,0,0,0.00
20260918,006207,16,0,0,0.00
20260918,006207,17,1610,20892000,100.00
20260918,006208,1,384961,108661207,5.84
20260918,006208,2,255021,545108760,29.29
20260918,006208,3,43969,314684234,16.91
20260918,006208,4,14353,176361548,9.47
20260918,006208,5,6639,116632037,6.26
20260918,006208,6,5483,133855753,7.19
20260918,006208,7,2107,73172399,3.93
20260918,006208,8,1024,46002656,2.47
20260918,006208,9,1415,94546020,5.08
20260918,006208,10,334,43184880,2.32
20260918,006208,11,65,17520430,0.94
20260918,006208,12,11,5346172,0.28
20260918,006208,13,4,2626000,0.14
20260918,006208,14,2,1926000,0.10
20260918,006208,15,40,180919904,9.72
20260918,006208,16,1,8000,0.00
20260918,006208,17,715428,1860540000,100.00
20260918,00625K,1,0,0,0.00
20260918,00625K,2,4,13000,3.90
20260918,00625K,3,1,10000,3.00
20260918,00625K,4,1,12000,3.60
20260918,00625K,5,2,33000,9.90
20260918,00625K,6,1,23000,6.90
20260918,00625K,7,0,0,0.00
20260918,00625K,8,1,43000,12.91
20260918,00625K,9,1,84000,25.22
20260918,00625K,10,1,115000,34.53
20260918,00625K,11,0,0,0.00
20260918,00625K,12,0,0,0.00
20260918,00625K,13,0,0,0.00
20260918,00625K,14,0,0,0.00
20260918,00625K,15,0,0,0.00
20260918,00625K,16,0,0,0.00
20260918,00625K,17,12,333000,100.00
20260918,00631L,1,39314,12459004,0.17
20260918,00631L,2,131655,320868801,4.48
20260918,00631L,3,44079,343585937,4.80
20260918,00631L,4,20759,265444866,3.71
20260918,00631L,5,13899,251954184,3.52
20260918,00631L,6,16970,428391753,5.98
20260918,00631L,7,9246,326918021,4.57
20260918,00631L,8,6526,298948530,4.17
20260918,00631L,9,13544,967365144,13.52
20260918,00631L,10,7129,996917192,13.93
20260918,00631L,11,3081,843402992,11.79
20260918,00631L,12,755,369208399,5.16
20260918,00631L,13,292,202673883,2.83
20260918,00631L,14,159,142176756,1.98
20260918,00631L,15,302,1382035538,19.32
20260918,00631L,16,1,3000,0.00
20260918,00631L,17,307710,7152348000,100.00
20260918,00632R,1,10923,3987094,0.15
20260918,00632R,2,21714,54177359,2.05
20260918,00632R,3,8636,69301123,2.63
20260918,00632R,4,3942,51083854,1.94
20260918,00632R,5,3184,58875564,2.23
20260918,00632R,6,3674,95483638,3.62
20260918,00632R,7,2143,77314362,2.93
20260918,00632R,8,1787,83271659,3.16
20260918,00632R,9,3866,286992579,10.90
20260918,00632R,10,2317,334491475,12.71
20260918,00632R,11,1174,330689319,12.56
20260918,00632R,12,363,179193805,6.81
20260918,00632R,13,165,115476866,4.38
20260918,00632R,14,91,83425557,3.17
20260918,00632R,15,226,807443476,30.68
20260918,00632R,16,0,0,0.00
20260918,00632R,17,64205,2631207730,100.00
20260918,00633L,1,260,40801,0.03
20260918,00633L,2,1526,3718590,3.07
20260918,00633L,3,568,4627491,3.82
20260918,00633L,4,230,3005514,2.48
20260918,00633L,5,205,3822071,3.15
20260918,00633L,6,222,5756157,4.75
20260918,00633L,7,118,4247701,3.51
20260918,00633L,8,96,4470923,3.69
20260918,00633L,9,218,16119001,13.32
20260918,00633L,10,117,16016000,13.24
20260918,00633L,11,60,17028000,14.07
20260918,00633L,12,15,7265419,6.00
20260918,00633L,13,7,5035000,4.16
20260918,00633L,14,6,5310620,4.39
20260918,00633L,15,11,24494712,20.25
20260918,00633L,16,0,0,0.00
20260918,00633L,17,3659,120958000,100.00
20260918,00634R,1,45,3910,0.00
20260918,00634R,2,305,728988,1.70
20260918,00634R,3,112,956878,2.23
20260918,00634R,4,44,587500,1.37
20260918,00634R,5,38,717683,1.67
20260918,00634R,6,49,1284801,3.00
20260918,00634R,7,31,1095000,2.56
20260918,00634R,8,23,1096800,2.56
20260918,00634R,9,46,3231000,7.55
20260918,00634R,10,30,4421762,10.34
20260918,00634R,11,19,5255825,12.29
20260918,00634R,12,2,1092000,2.55
20260918,00634R,13,4,2766000,6.46
20260918,00634R,14,1,1000000,2.33
20260918,00634R,15,7,18517853,43.31
20260918,00634R,16,0,0,0.00
20260918,00634R,17,756,42756000,100.00
20260918,00635U,1,19287,5095888,1.64
20260918,00635U,2,28812,60604718,19.61
20260918,00635U,3,4743,37074058,11.99
20260918,00635U,4,1577,20217960,6.54
20260918,00635U,5,995,18339918,5.93
20260918,00635U,6,887,22611942,7.31
20260918,00635U,7,377,13637926,4.41
20260918,00635U,8,235,10919730,3.53
20260918,00635U,9,346,24566109,7.94
20260918,00635U,10,153,21437091,6.93
20260918,00635U,11,57,15243869,4.93
20260918,00635U,12,8,3920774,1.26
20260918,00635U,13,8,5976986,1.93
20260918,00635U,14,2,1665000,0.53
20260918,00635U,15,15,47702031,15.43
20260918,00635U,16,0,0,0.00
20260918,00635U,17,57502,309014000,100.00
20260918,00636 ,1,1528,439376,0.46
20260918,00636 ,2,4117,9747142,10.38
20260918,00636 ,3,1061,8549846,9.11
20260918,00636 ,4,413,5288779,5.63
20260918,00636 ,5,296,5475731,5.83
20260918,00636 ,6,275,7112464,7.58
20260918,00636 ,7,127,4601866,4.90
20260918,00636 ,8,98,4570701,4.87
20260918,00636 ,9,151,10942895,11.66
20260918,00636 ,10,83,11753186,12.52
20260918,00636 ,11,18,4890881,5.21
20260918,00636 ,12,11,5238816,5.58
20260918,00636 ,13,1,664000,0.70
20260918,00636 ,14,1,884000,0.94
20260918,00636 ,15,6,13665317,14.56
20260918,00636 ,16,0,0,0.00
20260918,00636 ,17,8186,93825000,100.00
20260918,00636K,1,4,2000,3.22
20260918,00636K,2,2,4500,7.24
20260918,00636K,3,0,0,0.00
20260918,00636K,4,1,11100,17.87
20260918,00636K,5,0,0,0.00
20260918,00636K,6,0,0,0.00
20260918,00636K,7,0,0,0.00
20260918,00636K,8,1,44500,71.65
20260918,00636K,9,0,0,0.00
20260918,00636K,10,0,0,0.00
20260918,00636K,11,0,0,0.00
20260918,00636K,12,0,0,0.00
20260918,00636K,13,0,0,0.00
20260918,00636K,14,0,0,0.00
20260918,00636K,15,0,0,0.00
20260918,00636K,16,0,0,0.00
20260918,00636K,17,8,62100,100.00
20260918,00637L,1,585,97028,0.01
20260918,00637L,2,4312,11308231,1.48
20260918,00637L,3,1888,15744179,2.06
20260918,00637L,4,832,11046520,1.44
20260918,00637L,5,699,13144158,1.72
20260918,00637L,6,816,21492044,2.82
20260918,00637L,7,487,17594556,2.30
20260918,00637L,8,357,16704861,2.19
20260918,00637L,9,860,64031733,8.40
20260918,00637L,10,525,74922015,9.83
20260918,00637L,11,285,80744351,10.59
